book,coref_id,character_name,n_sources,tiers_present,source_types,sources_with_weights,has_AGT,has_SGT,has_PGT,has_MGT,has_CGT
loves_labours_lost,char_moth,Moth,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
loves_labours_lost,char_rosaline,Rosaline,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
loves_labours_lost,char_dumaine,Dumaine,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
loves_labours_lost,char_holofernes,Holofernes,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
macbeth,char_macbeth,Macbeth,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
macbeth,char_lady_macbeth,Lady Macbeth,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
macbeth,char_duncan,Duncan,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
macbeth,char_banquo,Banquo,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
macbeth,char_malcolm,Malcolm,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
macbeth,char_macduff,Macduff,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
macbeth,char_ross,Ross,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
measure_for_measure,char_duke,Duke,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_isabella,Isabella,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_lucio,Lucio,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_angelo,Angelo,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_escalus,Escalus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_provost,Provost,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_pompey,Pompey,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_claudio,Claudio,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_elbow,Elbow,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
measure_for_measure,char_mariana,Mariana,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
moby_dick_or_the_whale,0,Ishmael,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
moby_dick_or_the_whale,559,Captain Ahab,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
moby_dick_or_the_whale,579,Starbuck,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
moby_dick_or_the_whale,580,Queequeg,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
moby_dick_or_the_whale,569,Stubb,0,,,,False,False,False,False,False
much_ado_about_nothing,char_don_pedro,Don Pedro,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_benedick,Benedick,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_claudio,Claudio,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_leonato,Leonato,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_beatrice,Beatrice,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_dogberry,Dogberry,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_hero,Hero,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_don_john,Don John,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_borachio,Borachio,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
much_ado_about_nothing,char_margaret,Margaret,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_oedipus,Oedipus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_creon,Creon,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_jocasta,Jocasta,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_stranger,Stranger,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_leader,Leader,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_tiresias,Tiresias,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oedipus_king_of_thebes,char_shepherd,Shepherd,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
oliver_twist,133,Fagin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
oliver_twist,187,The Artful Dodger,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
oliver_twist,280,Rose Maylie,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
oliver_twist,132,Mr. Bumble,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
oliver_twist,127,Mr. Brownlow,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
oliver_twist,279,Mrs. Maylie,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_iago,Iago,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_othello,Othello,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_desdemona,Desdemona,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_cassio,Cassio,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_emilia,Emilia,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_roderigo,Roderigo,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
othello,char_brabantio,Brabantio,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pericles_prince_of_tyre,char_pericles,Pericles,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_marina,Marina,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_simonides,Simonides,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_bawd,Bawd,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_lysimachus,Lysimachus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_boult,Boult,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_helicanus,Helicanus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_thaisa,Thaisa,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_cerimon,Cerimon,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pericles_prince_of_tyre,char_cleon,Cleon,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pride_and_prejudice,107,Elizabeth Bennet,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,127,Mr. Darcy,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,126,Mrs. Bennet,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,138,Charlotte Lucas,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,118,Mr. Bennet,2,AGT/CGT,AGT;CGT,AGT/peer_tier_1@1.0;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,192,Jane Bennet,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,99,Lydia Bennet,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,100,Wickham,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,102,Mr. Bingley,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,161,Caroline Bingley,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,130,Lady Catherine de Bourgh,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,103,Mr. Collins,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_1@1.0;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
pride_and_prejudice,106,Miss Darcy,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,156,Sir William,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,194,Mrs. Gardiner,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pride_and_prejudice,216,Mr. Gardiner,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
pygmalion,char_higgins,Higgins,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_liza,Liza,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_pickering,Pickering,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_doolittle,Doolittle,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_mrs_higgins,Mrs. Higgins,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_mrs_pearce,Mrs. Pearce,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_the_flower_girl,The Flower Girl,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_the_note_taker,The Note Taker,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_freddy,Freddy,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
pygmalion,char_mrs_eynsford_hill,Mrs. Eynsford Hill,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
romeo_and_juliet,char_romeo,Romeo,3,CGT/PGT/SGT,CGT;PGT;SGT,SGT/authoritative@0.8;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,True,True,False,True
romeo_and_juliet,char_juliet,Juliet Capulet,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
romeo_and_juliet,char_friar_lawrence,Friar Laurence,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
romeo_and_juliet,char_mercutio,Mercutio,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
romeo_and_juliet,char_nurse,The Nurse,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
romeo_and_juliet,char_benvolio,Benvolio,2,CGT/PGT,CGT;PGT,PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,False,False,True,False,True
sense_and_sensibility,255,Elinor Dashwood,0,,,,False,False,False,False,False
sense_and_sensibility,98,Marianne Dashwood,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
sense_and_sensibility,114,Mrs. Jennings,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
sense_and_sensibility,102,Fanny Dashwood,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
sense_and_sensibility,115,Colonel Brandon,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
sense_and_sensibility,96,Mrs. Dashwood,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
sense_and_sensibility,108,Edward Ferrars,0,,,,False,False,False,False,False
sense_and_sensibility,97,Elinor Dashwood,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,294,Alyosha Karamazov,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,0,Dmitri Karamazov,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,141,Smerdyakov,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,143,Fyodor Pavlovitch,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,140,Grushenka,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,596,Rakitin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_brothers_karamazov,193,Katerina Ivanovna,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_comedy_of_errors,char_antipholus_of_syracuse,Antipholus Of Syracuse,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_dromio_of_syracuse,Dromio Of Syracuse,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_adriana,Adriana,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_antipholus_of_ephesus,Antipholus Of Ephesus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_dromio_of_ephesus,Dromio Of Ephesus,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_luciana,Luciana,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_angelo,Angelo,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_duke,Duke,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_egeon,Egeon,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_comedy_of_errors,char_merchant,Merchant,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_count_of_monte_cristo,898,Edmond Dantes,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_count_of_monte_cristo,733,Mercedes,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_great_gatsby,157,Jay Gatsby,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_great_gatsby,159,Daisy Buchanan,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_great_gatsby,160,Tom Buchanan,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_2@0.7;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_great_gatsby,175,Myrtle Wilson,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_great_gatsby,0,Nick Carraway,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_3@0.5;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_great_gatsby,166,Jordan Baker,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_3@0.5;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_great_gatsby,170,George Wilson,3,AGT/CGT/PGT,AGT;CGT;PGT,AGT/peer_tier_3@0.5;PGT/open_psychometrics@0.55;CGT/vt_verifier_token@0.35,True,False,True,False,True
the_hound_of_the_baskervilles,0,Sherlock Holmes,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,573,Prince Myshkin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,132,Nastasya Filippovna,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,239,Ippolit Terentyev,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,135,Lebedev,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,125,Rogozhin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,201,Kolya Ivolgin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_3@0.5;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_idiot,194,Aglaya Epanchin,2,AGT/CGT,AGT;CGT,AGT/peer_tier_2@0.7;CGT/vt_verifier_token@0.35,True,False,False,False,True
the_importance_of_being_earnest,char_jack,Jack,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_importance_of_being_earnest,char_gwendolen,Gwendolen,3,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
the_importance_of_being_earnest,char_lady_bracknell,Lady Bracknell,4,CGT,CGT,CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/literary_canon@0.3;CGT/vt_verifier_token@0.35,False,False,False,False,True
